Tap the heart to reveal your friendship style!,Tap the heart to reveal your friendship style!,ハートをタップして友情スタイルを明かそう!,اضغط على القلب لتكشف عن أسلوب صداقتك!,"Tippe auf das Herz, um deinen Freundschaftsstil zu offenbaren!",¡Toca el corazón para revelar tu estilo de amistad!,Appuyez sur le cœur pour révéler votre style d'amitié!,Toque no coração para revelar seu estilo de amizade!,แตะหัวใจเพื่อเปิดเผยสไตล์มิตรภาพของคุณ!,Chạm  trái tim để tiết lộ phong cách tình bạn của bạn!,輕敲心臟，揭示你的友誼風格！,,,,,,,,,
What kind of friend are you?,What kind of friend are you?,あなたはどんな友達ですか?,أي نوع من الأصدقاء أنت ؟,Was Art von Freund sind Sie?,¿Qué tipo de amigo eres?,Quel genre d'ami es-tu?,Que tipo de amigo você é?,คุณเป็นเพื่อนแบบไหน,Bạn là loại bạn nào?,你算什麼朋友？,,,,,,,,,
Always by your side.,Always by your side.,いつもあなたのそばにいます。,دائما بجانبك.,Immer an deiner Seite.,Siempre a tu lado.,Toujours à vos côtés.,Sempre ao seu lado.,อยู่เคียงข้างคุณเสมอ,Luôn ở bên cạnh bạn.,永遠在你身邊。,,,,,,,,,
Ready for any adventure.,Ready for any adventure.,どんな冒険にも備えて。,جاهز لأي مغامرة.,Bereit für jedes Abenteuer.,Listo para cualquier aventura.,Prêt pour toute aventure.,Pronto para qualquer aventura.,พร้อมสำหรับการผจญภัยใด ๆ,Sẵn sàng cho bất kỳ cuộc phiêu lưu.,準備好任何冒險。,,,,,,,,,
Your biggest cheerleader.,Your biggest cheerleader.,あなたの最大のチアリーダー。,أكبر مشجع لك.,Dein größter Cheerleader.,Tu mayor animadora.,Votre plus grande pom-pom girl.,Sua maior líder de torcida.,เชียร์ลีดเดอร์ที่ใหญ่ที่สุดของคุณ,Hoạt náo viên lớn nhất của bạn.,你最大的啦啦隊長。,,,,,,,,,
Easygoing and chill.,Easygoing and chill.,リラックスしてリラックス。,هادئ وبارد.,Unbeschwert und entspannt.,Tranquilo y relajado.,Facile à vivre et froid.,Calma e calma.,สบายและสบาย,Dễ dàng và thư giãn.,隨和和冷靜。,,,,,,,,,
Mostly here for the snacks.,Mostly here for the snacks.,主におやつのためにここにいます。,في الغالب هنا للوجبات الخفيفة.,Meistens wegen der Snacks hier.,Principalmente aquí por los bocadillos.,Surtout ici pour les collations.,Principalmente aqui para os lanches.,ส่วนใหญ่ที่นี่สำหรับขนม,Chủ yếu ở đây cho đồ ăn nhẹ.,主要是來喫零食的。,,,,,,,,,
✨ What's your inner pop star anthem? ✨,✨ What's your inner pop star anthem? ✨,✨ あなたの内なるポップスターのアンセムは何ですか? ✨,✨ ما هو نشيد نجم البوب بداخلك ؟ ✨,✨ Was ist deine innere Popstar-Hymne? ✨,✨ ¿Cuál es tu himno interior de estrella del pop? ✨,✨ Quel est votre hymne intérieur de pop star? ✨,✨ Qual é o seu hino pop star interior? ✨,✨ เพลงป๊อปสตาร์ภายในของคุณคืออะไร? ✨,✨ Bài ca ngôi sao nhạc pop bên trong của bạn là gì? ✨,✨ 你內心的流行歌星國歌是什麼？ ✨,,,,,,,,,
Reveal your personality anthem.,Reveal your personality anthem.,あなたの個性のアンセムを明らかにしてください。,اكشف عن نشيد شخصيتك.,Zeigen Sie Ihre Persönlichkeitshymne.,Revela el himno de tu personalidad.,Révélez votre hymne de personnalité.,Revele seu hino de personalidade.,เปิดเผยเพลงบุคลิกภาพของคุณ,Tiết lộ bài hát cá tính của bạn.,展示你的個性國歌。,,,,,,,,,
Chart-topping banger,Chart-topping banger,チャートトップのバンガー,الرسم البياني تتصدر السجق,Chartstürmer Knaller,Banger que encabeza las listas,Banger en tête des charts,Banger no topo das paradas,แบงเกอร์ท็อปชาร์ต,Banger đứng đầu bảng xếp hạng,榜首香腸,,,,,,,,,
Sweet love ballad,Sweet love ballad,甘い愛のバラード,أغنية حب حلوة,Süße Liebesballade,Dulce balada de amor,Douce ballade d'amour,Doce balada de amor,เพลงบัลลาดรักหวาน,Bản ballad tình yêu ngọt ngào,甜蜜的愛情民謠,,,,,,,,,
Upbeat dance hit,Upbeat dance hit,アップビートなダンスヒット,ضرب الرقص المتفائل,Fröhlicher Tanzhit,Golpe de baile alegre,Hit de danse optimiste,Sucesso de dança otimista,เต้นเร็วตี,Điệu nhảy lạc quan,歡快的舞蹈擊中,,,,,,,,,
Indie chill track,Indie chill track,インディー・チル・トラック,إندي تشيل تراك,Indie-Chill-Track,Pista fría independiente,Piste de détente indépendante,Indie chill track,เพลงชิลล์อินดี้,Bài hát Indie chill,獨立寒冷軌道,,,,,,,,,
Sound of your alarm,Sound of your alarm,アラームの音,صوت المنبه الخاص بك,Ton Ihres Weckers,Sonido de tu alarma,Le son de votre alarme,Som do seu alarme,เสียงปลุกของคุณ,Âm thanh báo thức của bạn,你的警報聲,,,,,,,,,
On Weekends we wear pink... but what's your true vibe?,On Weekends we wear pink... but what's your true vibe?,週末はピンクを着ます。。。 でも、あなたの本当の雰囲気は何ですか?,في عطلة نهاية الأسبوع نرتدي اللون الوردي... ولكن ما هو شعورك الحقيقي ؟,An den Wochenenden tragen wir rosa... Aber was ist deine wahre Stimmung?,Los fines de semana vestimos de rosa... pero ¿cuál es tu verdadera vibra?,"Le week-end, nous portons du rose mais quelle est votre vraie ambiance?",Nos fins de semana usamos rosa... mas qual é a sua verdadeira vibe?,ในวันหยุดสุดสัปดาห์เราสวมสีชมพู.. แต่ความ้สึกที่แท้จริงของคุณคืออะไร?," cuối tuần, chúng tôi mặc màu hồng... nhưng rung cảm thực sự của bạn là gì?",週末我們穿粉色…但是你真正的感覺是什麼？,,,,,,,,,
Reveal your inner 'Mean Girl'.,Reveal your inner 'Mean Girl'.,あなたの内なる「意地悪な女の子」を明らかにしてください。,"اكشف عن ""الفتاة اللئيمة"" بداخلك.",Zeigen Sie Ihr inneres Mean Girl.,Revela tu 'Chica mala' interior.,"Révélez votre ""Mean Girl"" intérieure.",Revele seu interior 'Garota Malvada'.,เปิดเผย 'Mean Girl' ภายในของคุณ,Tiết lộ 'Mean Girl' bên trong của bạn.,揭示你內心的“刻薄女孩”。,,,,,,,,,
"A loyal, true friend.","A loyal, true friend.",忠実で真の友人。,صديق مخلص حقيقي.,"Ein treuer, wahrer Freund.",Un verdadero amigo leal.,Un ami loyal et véritable.,Um amigo leal e verdadeiro.,เพื่อนแท้ที่ภักดี,"Một người bạn trung thành, thực sự.",一個忠誠的，真正的朋友。,,,,,,,,,
The life of the party.,The life of the party.,パーティーの生活。,حياة الحفلة.,Das Leben auf der Party.,El alma de la fiesta.,La vie de la fête.,A vida da festa.,ชีวิตของปาร์ตี้,Cuộc sống của bữa tiệc.,派對的生活。,,,,,,,,,
Secretly judging everyone.,Secretly judging everyone.,密かにみんなを判断する。,سرا الحكم على الجميع.,insgeheim über jeden zu urteilen.,Juzgando en secreto a todos.,Juger secrètement tout le monde.,Julgando todo mundo secretamente.,แอบตัดสินทุกคน,Bí mật phán xét mọi người.,暗中評判每個人。,,,,,,,,,
Smart and ambitious.,Smart and ambitious.,スマートで野心的。,ذكي وطموح.,Klug und ehrgeizig.,Inteligente y ambicioso.,Intelligent et ambitieux.,Inteligente e ambicioso.,ฉลาดและทะเยอทะยาน,Thông minh và  tham vọng.,聰明而雄心勃勃。,,,,,,,,,
Just here for the drama.,Just here for the drama.,ドラマのためにここにいるだけです。,هنا فقط من أجل الدراما.,Nur wegen des Dramas hier.,Solo aquí para el drama.,Juste ici pour le drame.,Apenas aqui para o drama.,มาที่นี่เพื่อละคร,Chỉ ở đây cho bộ phim.,只是來看戲劇的。,,,,,,,,,
🤫 This test knows your secret thought...,🤫 This test knows your secret thought...,🤫 このテストはあなたの秘密の考えを知っています。。。,🤫 هذا الاختبار يعرف الفكر السري الخاص بك...,🤫 Dieser Test kennt Ihren geheimen Gedanken...,🤫 Esta prueba conoce tu pensamiento secreto...,🤫 Ce test connaît votre pensée secrète,🤫 Este teste conhece seu pensamento secreto...,🤫 การทดสอบนี้้ความคิดลับของคุณ..,🤫 Bài kiểm tra này biết suy nghĩ bí mật của bạn...,🤫 這個測試知道你的祕密想法…,,,,,,,,,
What's really on your mind?,What's really on your mind?,あなたは本当に何を考えていますか?,ما الذي يدور في ذهنك حقًا ؟,Was geht Ihnen wirklich durch den Kopf?,¿Qué tienes realmente en mente?,Qu'est-ce que tu penses vraiment?,O que realmente está em sua mente?,คุณคิดอะไรอยู่?,Điều gì thực sự trong tâm trí của bạn?,你到底在想什麼？,,,,,,,,,
Analyzing the situation.,Analyzing the situation.,状況を分析する。,تحليل الوضع.,Analyse der Situation.,Analizando la situación.,Analyser la situation.,Analisando a situação.,วิเคราะห์สถานการณ์,Phân tích tình hình.,分析情況。,,,,,,,,,
Planning my next move.,Planning my next move.,次の動きを計画しています。,التخطيط لخطوتي التالية.,Ich plane meinen nächsten Schritt.,Planeando mi próximo movimiento.,Planifier mon prochain déménagement.,Planejando meu próximo passo.,วางแผนก้าวต่อไปของฉัน,Lên kế hoạch cho bước đi tiếp theo của tôi.,計劃我的下一步行動。,,,,,,,,,
Lost in a daydream.,Lost in a daydream.,白昼夢の中で迷子になった。,فقدت في أحلام اليقظة.,Verloren in einem Tagtraum.,Perdido en un sueño.,Perdu dans une rêverie.,Perdido em um devaneio.,หลงทางในฝันกลางวัน,Lạc lối trong mơ mộng.,迷失在白日夢中。,,,,,,,,,
Feeling others' emotions.,Feeling others' emotions.,他人の感情を感じる。,الشعور بمشاعر الآخرين.,Die Gefühle anderer spüren.,Sintiendo las emociones de los demás.,Sentir les émotions des autres.,Sentindo as emoções dos outros.,้สึกถึงอารมณ์ของผู้อื่น,Cảm nhận cảm xúc của người khác.,感受別人的情緒。,,,,,,,,,
Thinking about next meal.,Thinking about next meal.,次の食事を考える。,التفكير في الوجبة التالية.,Ich denke an die nächste Mahlzeit.,Pensando en la próxima comida.,Penser au prochain repas.,Pensando na próxima refeição.,คิดเกี่ยวกับมื้อต่อไป,Suy nghĩ về bữa ăn tiếp theo.,想着下一頓飯。,,,,,,,,,
What's your 90s dating vibe? This kiss reveals it all!,What's your 90s dating vibe? This kiss reveals it all!,あなたの90年代のデートの雰囲気は何ですか?このキスはすべてを明らかにします!,ما هي أجواء المواعدة في التسعينيات ؟ هذه القبلة تكشف كل شيء!,Was ist deine 90er-Jahre-Dating-Atmosphäre? Dieser Kuss verrät alles!,¿Cuál es tu vibra de citas de los 90? ¡Este beso lo revela todo!,Quelle est votre ambiance de rencontres des années 90? Ce baiser révèle tout!,Qual é a sua vibe de namoro dos anos 90? Esse beijo revela tudo!,กลิ่นอายการออกเดทยุค 90 ของคุณคืออะไร? จูบนี้เผยให้เห็นทั้งหมด!,Rung cảm hẹn hò những năm 90 của bạn là gì? Nụ hôn này tiết lộ tất cả!,你90年代的約會氛圍如何？這個吻揭示了一切！,,,,,,,,,
Reveal your first love story.,Reveal your first love story.,あなたの初恋の物語を明かしてください。,كشف قصة حبك الأولى.,Enthüllen Sie Ihre erste Liebesgeschichte.,Revela tu primera historia de amor.,Révélez votre première histoire d'amour.,Revele sua primeira história de amor.,เปิดเผยเรื่องราวความรักครั้งแรกของคุณ,Tiết lộ câu chuyện tình yêu đầu tiên của bạn.,透露你的初戀故事。,,,,,,,,,
"A sweet, classic romance.","A sweet, classic romance.",甘い、古典的なロマンス。,قصة حب كلاسيكية حلوة.,"Eine süße, klassische Romanze.",Un romance dulce y clásico.,Une romance douce et classique.,Um doce e clássico romance.,ความโรแมนติกที่หวานและคลาสสิก,"Một mối tình lãng mạn ngọt ngào, cổ điển.",甜蜜，經典的浪漫。,,,,,,,,,
Full of fun and drama.,Full of fun and drama.,楽しさとドラマに満ちています。,مليئة بالمرح والدراما.,Voller Spaß und Dramatik.,Lleno de diversión y drama.,Plein de fun et de drame.,Cheio de diversão e drama.,เต็มไปด้วยความสนุกสนานและละคร, thú vị và kịch tính.,充滿樂趣和戲劇性。,,,,,,,,,
A cute and shy crush.,A cute and shy crush.,かわいくて内気な片思い。,سحق لطيف وخجول.,Ein süßer und schüchterner Schwarm.,Un enamoramiento lindo y tímido.,Un béguin mignon et timide.,Uma paixão fofa e tímida.,คนที่น่ารักและขี้อาย,Một lòng dễ thương và nhút nhát.,可愛而害羞的迷戀。,,,,,,,,,
"An intense, passionate love.","An intense, passionate love.",強烈で情熱的な愛。,حب شديد وعاطفي.,"Eine intensive, leidenschaftliche Liebe.",Un amor intenso y apasionado.,Un amour intense et passionné.,Um amor intenso e apaixonado.,ความรักที่เข้มข้นและหลงใหล,"Một tình yêu mãnh liệt, nồng nàn.",一種強烈、熱烈的愛。,,,,,,,,,
My VCR ate the tape.,My VCR ate the tape.,私のVCRはテープを食べました。,أكل جهاز الفيديو الخاص بي الشريط.,Mein Videorekorder hat das Band gefressen.,Mi VCR se comió la cinta.,Mon magnétoscope a mangé la cassette.,Meu videocassete comeu a fita.,VCR ของฉันกินเทป,VCR của tôi đã ăn băng.,我VCR把帶子吃了。,,,,,,,,,
😂 Thriving or just surviving? 😰 Pick a side to find your truth!,😂 Thriving or just surviving? 😰 Pick a side to find your truth!,😂 繁栄しているか、単に生き残っていますか?😰あなたの真実を見つけるために側を選んでください!,😂 مزدهرة أم مجرد البقاء على قيد الحياة ؟ 😰 اختر جانبًا للعثور على حقيقتك!,"😂 Gedeihen oder nur überleben? 😰 Wählen Sie eine Seite, um Ihre Wahrheit zu finden!",😂 ¿Prosperando o simplemente sobreviviendo? 😰 ¡Elige un bando para encontrar tu verdad!,😂 Prospérer ou simplement survivre? 😰 Choisissez un camp pour trouver votre vérité!,😂 Prosperando ou apenas sobrevivendo? 😰 Escolha um lado para encontrar a sua verdade!,😂 เจริญรุ่งเรืองหรือเพิ่งรอดชีวิต?😰เลือกข้างเพื่อค้นหาความจริงของคุณ!,😂 Phát triển  hay chỉ sống sót? 😰 Chọn một bên để tìm ra sự thật của bạn!,😂 繁榮還是隻是生存？😰選擇一面來找到你的真相！,,,,,,,,,
Your daily energy check-in.,Your daily energy check-in.,毎日のエネルギーチェックイン。,فحص الطاقة اليومي الخاص بك.,Ihr täglicher Energie-Check-in.,Su check-in diario de energía.,Votre bilan énergétique quotidien.,Seu check-in diário de energia.,การเช็คอินพลังงานประจำวันของคุณ,Kiểm tra năng lượng hàng ngày của bạn.,您的每日能量登記。,,,,,,,,,
Go with the flow.,Go with the flow.,流れに従ってください。,اذهب مع التيار.,mit dem Strom schwimmen.,Sigue con la corriente.,Suivez le courant.,Vá com o fluxo.,ไปกับกระแส,Đi với dòng chảy.,隨波逐流。,,,,,,,,,
Anxious but ambitious.,Anxious but ambitious.,不安だけど野心的。,قلق لكن طموح.,"Ängstlich, aber ehrgeizig.",Ansioso pero ambicioso.,Anxieux mais ambitieux.,"Ansioso, mas ambicioso.",วิตกกังวล แต่มีความทะเยอทะยาน,Lo lắng nhưng  tham vọng.,焦慮但雄心勃勃。,,,,,,,,,
Chaotically getting things done.,Chaotically getting things done.,混沌としたことを成し遂げる。,إنجاز الأمور بشكل فوضوي.,chaotisch Dinge zu erledigen.,Haciendo las cosas caóticamente.,Faire les choses de manière chaotique.,Fazendo as coisas caoticamente.,วุ่นวายในการทำสิ่งต่าง ๆ ให้เสร็จ,Hoàn thành công việc một cách hỗn loạn.,快速地把事情做好。,,,,,,,,,
A professional overthinker.,A professional overthinker.,プロのオーバーシンカー。,مفكر محترف.,Ein professioneller Überdenker.,Un pensador profesional.,Un surpenseur professionnel.,Um pensador profissional.,นักคิดเกินจริงมืออาชีพ,Một người suy nghĩ quá mức chuyên nghiệp.,一個專業的過度思考者。,,,,,,,,,
My brain has 100 tabs open.,My brain has 100 tabs open.,私の脳には100個のタブが開いています。,عقلي لديه 100 علامة تبويب مفتوحة.,Mein Gehirn hat 100 Tabs geöffnet.,Mi cerebro tiene 100 pestañas abiertas.,Mon cerveau a 100 onglets ouverts.,Meu cérebro tem 100 abas abertas.,สมองของฉันเปิด 100 แท็บ,Bộ não của tôi có 100 tab đang mở.,我的大腦打開了100個標籤。,,,,,,,,,
Channel your inner Ari 💅 What's your star power?,Channel your inner Ari 💅 What's your star power?,あなたの内なるアリ💅を引き出すあなたのスターパワーは何ですか?,قناة آري بداخلك 💅 ما هي قوتك النجمية ؟,Kanalisieren Sie Ihren inneren Ari 💅 Was ist Ihre Starpower?,Canaliza tu Ari interior 💅 ¿Cuál es tu poder estelar?,Canalisez votre Ari intérieur 💅 Quel est votre pouvoir de star?,Canalize seu Ari interior 💅 Qual é o seu poder de estrela?,ช่องอารีย์ภายในของคุณ💅พลังดาวของคุณคืออะไร?,Kênh Ari bên trong của bạn 💅 Sức  ngôi sao của bạn là gì?,引導你內心的阿里💅你的明星力量是什麼？,,,,,,,,,
Reveal your hidden star quality.,Reveal your hidden star quality.,あなたの隠れたスターの質を明らかにしてください。,اكشف عن جودة نجمك المخفية.,Enthüllen Sie Ihre versteckte Sternqualität.,Revela tu calidad de estrella oculta.,Révélez votre qualité d'étoile cachée.,Revele sua qualidade de estrela oculta.,เปิดเผยคุณภาพดาวที่ซ่อนอยู่ของคุณ,Tiết lộ chất lượng ngôi sao ẩn của bạn.,揭示你隱藏的明星品質。,,,,,,,,,
Effortless confidence.,Effortless confidence.,楽な自信。,ثقة بلا مجهود.,müheloses Vertrauen.,Confianza sin esfuerzo.,Confiance sans effort.,Confiança sem esforço.,ความมั่นใจอย่างง่ายดาย,Sự tự tin dễ dàng.,毫不費力的自信。,,,,,,,,,
A captivating voice.,A captivating voice.,魅惑的な声。,صوت آسر.,Eine fesselnde Stimme.,Una voz cautivadora.,Une voix captivante.,Uma voz cativante.,เสียงที่น่ารัก,Một giọng nói .,迷人的聲音。,,,,,,,,,
Sweet but sassy charm.,Sweet but sassy charm.,甘くて生意気な魅力。,سحر حلو لكن وقح.,"Süßer, aber frecher Charme.",Encanto dulce pero atrevido.,Charme doux mais impertinent.,"Charme doce, mas atrevido.",เสน่ห์หวาน แต่หน้าด้าน,Sự  ngọt ngào nhưng ngổ ngáo.,甜美但時髦的魅力。,,,,,,,,,
Bold and unapologetic.,Bold and unapologetic.,大胆で謝罪しない。,جريئة وغير اعتذارية.,Kühn und unapologetisch.,Audaz y sin disculpas.,Audacieux et sans excuse.,Ousado e sem remorso.,กล้าหาญและไม่ขอโทษ,Táo bạo và không hối lỗi.,大膽而毫無歉意。,,,,,,,,,
Powered by 3 hours sleep.,Powered by 3 hours sleep.,3時間の睡眠によって駆動されます。,مدعوم من 3 ساعات من النوم.,Stromversorgung durch 3 Stunden Schlaf.,Alimentado por 3 horas de sueño.,Alimenté par 3 heures de sommeil.,Alimentado por 3 horas de sono.,ขับเคลื่อนโดยการนอนหลับ 3 ชั่วโมง,Được hỗ trợ bởi giấc ngủ 3 giờ.,由3小時睡眠提供動力。,,,,,,,,,
This test knows what your soul is craving... 🍊,This test knows what your soul is craving... 🍊,このテストは、あなたの魂が何を渇望しているかを知っています。。。 🍊,هذا الاختبار يعرف ما تتوق إليه روحك... 🍊,Dieser Test weiß was sich Ihre Seele sehnt... 🍊,Esta prueba sabe lo que tu alma anhela... 🍊,Ce test sait ce dont votre âme a envie 🍊,Este teste sabe o que sua alma deseja... 🍊,การทดสอบนี้้ว่าวิญญาณของคุณต้องการอะไร.. 🍊,Bài kiểm tra này biết tâm hồn bạn đang khao khát điều gì... 🍊,這個測試知道你的靈魂渴望什麼… 🍊,,,,,,,,,
Reveal your secret craving.,Reveal your secret craving.,あなたの秘密の渇望を明らかにしてください。,كشف شغفك السري.,Zeigen Sie Ihr geheimes Verlangen.,Revela tu anhelo secreto.,Révélez votre envie secrète.,Revele seu desejo secreto.,เปิดเผยความอยากลับของคุณ,Tiết lộ sự thèm muốn bí mật của bạn.,揭示你的祕密渴望。,,,,,,,,,
A burst of fresh energy.,A burst of fresh energy.,新鮮なエネルギーの爆発。,موجة من الطاقة الجديدة.,Ein Ausbruch frischer Energie.,Una explosión de energía fresca.,Un éclat d'énergie fraîche.,Uma explosão de energia fresca.,การระเบิดของพลังงานสด,Một sự bùng nổ của năng lượng tươi.,一股新鮮的能量。,,,,,,,,,
A quiet moment of peace.,A quiet moment of peace.,静かな平和な瞬間。,لحظة هادئة من السلام.,Ein ruhiger Moment der Ruhe.,Un momento tranquilo de paz.,Un moment tranquille de paix.,Um momento tranquilo de paz.,ช่วงเวลาแห่งความสงบสุขที่เงียบสงบ,Một khoảnh khắc yên tĩnh của hòa bình.,安靜的和平時刻。,,,,,,,,,
Creative time for yourself.,Creative time for yourself.,自分のためのクリエイティブな時間。,وقت إبداعي لنفسك.,kreative Zeit für sich selbst.,Tiempo creativo para ti.,Du temps créatif pour soi.,Tempo criativo para si mesmo.,เวลาสร้างสรรค์สำหรับตัวคุณเอง,Thời gian sáng tạo cho chính mình.,爲自己創造時間。,,,,,,,,,
"A deep, meaningful connection.","A deep, meaningful connection.",深く、意味深い繋がり。,اتصال عميق وهادف.,"Eine tiefe, bedeutungsvolle Verbindung.",Una conexión profunda y significativa.,Une connexion profonde et significative.,Uma conexão profunda e significativa.,การเชื่อมต่อที่ลึกซึ้งและมีความหมาย,"Một kết nối sâu sắc, có ý nghĩa.",一種深刻而有意義的聯繫。,,,,,,,,,
For my expensive skincare to work.,For my expensive skincare to work.,私の高価なスキンケアが機能するために。,للعناية ببشرتي باهظة الثمن للعمل.,Damit meine teure Hautpflege funktioniert.,Para que mi costoso cuidado de la piel funcione.,Pour que mes soins de la peau coûteux fonctionnent.,Para meus cuidados com a pele caros funcionarem.,สำหรับผลิตภัณฑ์ดูแลผิวราคาแพงของฉันในการทำงาน,Để chăm sóc da đắt tiền của tôi hoạt động.,讓我昂貴的護膚品發揮作用。,,,,,,,,,
😎 Are you chaotic chic or perfectly prepped?,😎 Are you chaotic chic or perfectly prepped?,😎 あなたはカオスシックですか、それとも完璧に準備されていますか?,😎 هل أنت فوضوي أنيق أم مهيأ بشكل مثالي ؟,😎 Sind Sie chaotisch schick oder perfekt vorbereitet?,😎 ¿Eres caótico chic o estás perfectamente preparado?,😎 Êtes-vous chaotique chic ou parfaitement préparé?,😎 Você é caótico chic ou perfeitamente preparado?,😎 คุณเก๋ไก๋วุ่นวายหรือเตรียมไว้อย่างสมบูรณ์แบบ?,😎 Bạn sang trọng hỗn loạn hay chuẩn bị hoàn hảo?,😎 你是混亂別緻還是準備充分？,,,,,,,,,
Unpacking your personality type.,Unpacking your personality type.,あなたの性格タイプを解明する。,تفريغ نوع شخصيتك.,Packen Sie Ihren Persönlichkeitstyp aus.,Desempaquetando tu tipo de personalidad.,Déballer votre type de personnalité.,Desempacotando seu tipo de personalidade.,แกะประเภทบุคลิกภาพของคุณ,Giải nén kiểu tính cách của bạn.,打開你的個性類型。,,,,,,,,,
"Perfectly balanced, inside & out.","Perfectly balanced, inside & out.",完璧にバランスの取れた、内側と外側。,متوازن تماما ، من الداخل والخارج.,"Perfekt ausbalanciert, innen und außen.","Perfectamente equilibrado, por dentro y por fuera.","Parfaitement équilibré, à l'intérieur comme à l'extérieur.","Perfeitamente equilibrado, por dentro e por fora.",สมดุลอย่างสมบูรณ์แบบทั้งภายในและภายนอก,"Cân bằng hoàn hảo, từ trong ra ngoài.",完美平衡，內外。,,,,,,,,,
"Fun, flirty, and spontaneous.","Fun, flirty, and spontaneous.",楽しく、いちゃつく、そして自発的。,مرح ومغازل وعفوي.,"Lustig, kokett und spontan.","Divertido, coqueto y espontáneo.","Amusant, séduisant et spontané.","Divertido, sedutor e espontâneo.",สนุก  และเป็นธรรมชาติ,"Vui vẻ,  và tự phát.",有趣、輕浮、自發。,,,,,,,,,
Trying my best to adult.,Trying my best to adult.,大人になるために最善を尽くします。,أبذل قصارى جهدي للبالغين.,"Ich versuche mein Bestes, um erwachsen zu werden.",Haciendo todo lo posible para ser adulto.,Faire de mon mieux pour devenir adulte.,Tentando o meu melhor para adulto.,พยายามทำให้ดีที่สุดสำหรับผู้ใหญ่,Cố gắng hết sức để .,盡我最大的努力成人。,,,,,,,,,
Everything has its place.,Everything has its place.,すべてには置くがある。,كل شيء له مكانه.,Alles hat seinen Platz.,Todo tiene su lugar.,Tout a sa place.,Tudo tem seu lugar.,ทุกอย่างมีที่ของมัน,Mọi thứ đều có vị trí của nó.,凡事都有它的位置。,,,,,,,,,
My lunch is usually coffee.,My lunch is usually coffee.,ランチは通常コーヒーです。,غدائي عادة ما يكون قهوة.,Mein Mittagessen besteht normalerweise aus Kaffee.,Mi almuerzo suele ser café.,Mon déjeuner est généralement du café.,Meu almoço geralmente é café.,อาหารกลางวันของฉันมักจะเป็นกาแฟ,Bữa trưa của tôi thường là cà phê.,我的午餐通常是咖啡。,,,,,,,,,
🔥 Cast Your Vote: Hot or Not?,🔥 Cast Your Vote: Hot or Not?,🔥 投票してください:熱いかどうか?,🔥 أدلي بصوتك: ساخن أم لا ؟,🔥 Geben Sie Ihre Stimme ab: Heiß oder nicht?,🔥 Emite Tu Voto: ¿Caliente o No?,🔥 Votez : chaud ou pas?,🔥 Vote: Quente ou Não?,🔥 โหวตของคุณ: ร้อนหรือไม่?,🔥 Bình chọn của bạn:  hay không?,🔥 投票：熱還是不熱？,,,,,,,,,
Defining your unique vibe.,Defining your unique vibe.,あなたのユニークな雰囲気を定義する。,تحديد أجواءك الفريدة.,Definieren Sie Ihre einzigartige Atmosphäre.,Definiendo tu vibra única.,Définir votre ambiance unique.,Definindo sua vibração única.,กำหนดบรรยากาศที่เป็นเอกลักษณ์ของคุณ,Xác định sự rung cảm độc đáo của bạn.,定義你獨特的氛圍。,,,,,,,,,
A crowd-pleasing favorite.,A crowd-pleasing favorite.,人気のあるお気に入り。,مفضل يرضي الجماهير.,Ein Publikumsliebling.,Un favorito para el público.,Un favori qui plaira à la foule.,Um favorito para agradar ao público.,เป็นที่ชื่นชอบของฝูงชน,Một yêu thích làm hài lòng đám đông.,取悅大衆的最愛。,,,,,,,,,
"Bold, unique, unforgettable.","Bold, unique, unforgettable.",大胆で、ユニークで、忘れられない。,جريئة ، فريدة من نوعها ، لا تنسى.,"Kühn, einzigartig, unvergesslich.","Audaz, único, inolvidable.","Audacieux, unique, inoubliable.","Ousado, único, inesquecível.",ตัวหนา ไม่ซ้ำใคร น่าจดจำ,"Táo bạo, độc đáo, khó quên.",大膽，獨特，難忘。,,,,,,,,,
"The comforting, reliable choice.","The comforting, reliable choice.",安心で信頼できる選択。,الاختيار المريح والموثوق.,"Die bequeme, zuverlässige Wahl.",La elección reconfortante y confiable.,Le choix réconfortant et fiable.,A escolha reconfortante e confiável.,ทางเลือกที่ปลอบโยนและเชื่อถือได้,"Sự lựa chọn an ủi, đáng tin cậy.",舒適、可靠的選擇。,,,,,,,,,
A little bit of everything.,A little bit of everything.,すべてのものを少し。,القليل من كل شيء.,Ein bisschen von allem.,Un poco de todo.,Un peu de tout.,Um pouco de tudo.,นิด ๆ หน่อย ๆ ของทุกสิ่ง,Một chút của tất cả mọi thứ.,每樣都要一點。,,,,,,,,,
My opinions change daily.,My opinions change daily.,私の意見は日々変わります。,آرائي تتغير يوميا.,Meine Meinung ändert sich täglich.,Mis opiniones cambian a diario.,Mes opinions changent quotidiennement.,Minhas opiniões mudam diariamente.,ความคิดเห็นของฉันเปลี่ยนไปทุกวัน,Ý kiến của tôi thay đổi hàng ngày.,我的觀點每天都在變化。,,,,,,,,,
